Name,Dialog
Isabella,"Okay, the camera's all ready!"
Phineas,"We're almost finished with our exact replica of the Temple of Angkor Wat, constructed entirely out of playing cards. Hey, where's Candace? I bet she'd love to see this."
Candace,"""Does He Think You're Pretty Enough? Ten Ways You Could Be.. Better."" Wow. Ten ways? Thank you Quazmo Magazine. (cell phone rings) Jeremy!"
Jeremy,"Hey, Candace. Umm, so listen. I'm really sorry, but something's come up and I won't be able to make it to our date tonight. I hope you understand. (Candace doesn't respond) Hello? ...Candace, are you there? ...Hello?...Helloo? Well, I guess we got cut off."
Candace,"He just broke our date and hung up on me. Oh, it's probably not as bad as I think. Let's see what Quazmo has to say about it. (The headline on the front over of the magazine reads: How To Tell When It's Over. Candace starts whimpering)"
Phineas,"Last card. You do the honors, Ferb."
Candace,(Here's where Candace goes berserk. She screams loudly at the top of her lungs)
Tarzan look alike,What?
Phineas,"Umm, hey, Candace. Everything okay?"
Candace,"Beat it, dweebs! I'm having a crisis!"
Phineas,Sounds like Candace is in a serious funk. I wonder what we can do to snap her out of it?
Isabella,"Ooh, I know! It's all right here in Tween Bleep magazine. ""Three Sure-Fire Ways to Lift Your Friend Out of a Serious Funk. Number one: Give her a complete make-over. A completely different look will often do the trick."""
Phineas,"A completely different look? Come on, Ferb. We need somebody who's good with make-up and fancy hair-dos."
Isabella,"Umm, okay. I'll just stay here with my ""Expert Makeover"" patches and... Hey, where's Perry?"
Major Monogram,"Agent P, uuh, well, due to your...reprehensible behavior over the past few days, (screen changes to Perry robot kicking over a trash can) which I can still barely believe is even possible (changes to fake Perry stealing cash out of a truck) from an agent of your caliber, (changes to fake him throwing money out the window of a car, then to him eating cereal at his host family's table but that Doofenshmirtz's home and Doofenshmirtz's table)  who has been nothing but the best in his field I, uhh, uh, actually, I don't know what's particularly bad about this clip here, but, we have no choice but..."
Carl,Why? Why'd you do it?
Major Monogram,"Not yet, Carl. Wait till I'm done here. (to Perry) You are officially.. discharged. (to Carl) Okay, now, Carl."
Carl,Why? Why'd you do it?
Major Monogram,"Cuff him, boys."
Major Monogram,Red alert! Red alert! Renegade agent on the run!
Stacy,Hello?
Candace,"Stacy, Jeremy has, like, totally lost interest in me!"
Stacy,What makes you think so?
Candace,Quazmo magazine!
Stacy,I'll be right there.
Candace,"Well, that was almost impossibly fast."
Candace,"Whoa, whoa, wait! You're not Stacy! Hey, hey, hey! What is going on? Huh? (Clown pulls out a pie) Uh, wait a minute. Now, don't try anything funny! (Pie splashes in her face)"
Stacy,"So, are you ready for some cheering up?"
Candace,"(She then looks in mirror and starts screaming loudly again, birds fly, dogs bark, seals jump in water, monkeys beat up Tarzan look-alike.)"
Phineas,"No biggie, Shlocko, you gave it your best shot."
Phineas,"In hindsight, a clown may not have been the best choice to do a makeover."
Isabella,Ya think?
Phineas,"So, what else does the magazine say?"
Isabella,"""Step number two: Make her laugh. Laughter is the best medicine."""
Phineas,Sure! Make her laugh. Candace has a great sense of humor. Remember that time she got her face caught in the sink?
Stacy,"Okay, how 'bout now we get you some ice cream?"
Candace,"I don't know, Stacy."
Phineas,"Good afternoon, ladies."
Stacy,Or we can do this.
Phineas,"We have a table reserved for you close to the stage, Miss Flynn."
Stacy,Oh. This is SO cool.
Phineas,"(On microphone) Hey, hey, hey, hey, everybody! We havin' fun yet? First up, our favorite math-formula funny man, Baljeet!"
Baljeet,"(Holding a plastic dummy that looks just like him) Thank you. Thanking you much. So little Jeet, I hear you went to New Delhi. And did you try the chicken club?"
Little Jeet,"Wow, that's really what you're going with? You know, just do the water drinking bit."
Baljeet,Okay. The Pythagorean theorem...
Little Jeet,"The square of the hypotenuse of a right triang... (coughs then head falls off, then Baljeet coughs)"
Phineas,Let's hear it for the dummy! And that puppet wasn't bad either.
Phineas,"Next up, my favorite vegetable-based comic, Broccoli Top!"
Buford,"I'm gonna do some prop comedy for you, and you're gonna like it! Okay, what have we got? (reaches into the box and gets a house) Here's a...here's a house. For, uh...I don't know. A mouse or something. (drops and breaks house; gets a book from his box) Here's a book. Hey, what am I...what am I supposed to do? Read? (throws book) Next! All right, let's see what else we've got! Um, and here's, uh, um... (gets out an oyster shell) Oh! An oyster shell, look! My...my mom went to a seafood restaurant...I don't have any...it's just...to me, it's just interesting. I'll put that one back in the box. (puts shell back in box) What else we got? Oh, here we go. Look! (pulls out Baljeet) A nerd to go with the book!"
Baljeet,I am in both acts!
Buford,(throws Baljeet off stage and onto Ferb's drum set) Thank you! Buford's still in the building!
Candace,This isn't making me feel any better.
Buford,What? You wanna wrestle?
Phineas,"Coming up next, Ferb Fletcher!"
Ferb,"Ahem. So, how about that airline food?"
Candace,"(not laughing along) This, is making me feel worse."
Stacy,"(still laughing along) Ahahaha, what's airline food?"
Phineas,(Worried) Doesn't look like it's working.
Phineas,"So, what does it say for step number three?"
Isabella,"It says... ""Introduce her to someone new."""
Phineas,"That should be easy. There are lots of nice people in Danville that she's never met. Ferb, I've got an idea."
Doofenshmirtz,"Hey fellas! Look who decided to make an appearance. (to Perry) You see, it occurred to me that what I should really be doing is fighting fire with fire. And by fire, I mean Perry the Platypus. And by fire, I ALSO mean Perry the Platypus. It occurred to me while I was on fire. I made a bunch of doppelgangers to discredit and totally destroy you. Behold the Plata-Proliferator-inator!"
Doofenshmirtz,"Meet Terry the Platypus, and say hello to Larry the Platypus, and say aloha to Jerry the Platypus. (shows distorted Perry lookalike) Yeah, he was the first one out of the batch, but you know, he was so cute, I couldn't bear to...(Jerry hits Doofenshmirtz with the pipe he was drooling on) Ow! Ow! No, no, Jerry, you do not hit people. You do not... (Jerry hits him again) Ow! No, use your words, Jerry. (talks to the Perry lookalikes) Anyway, all you guys, go get him!"
Doofenshmirtz,He-ha!
Doofenshmirtz,Awwwww.
Candace,"Look at this, Stacy, he won't even answer his cell phone."
Little Jeet,"Excuse me, Miss Flynn? You and a guest are cordially invited to the Mixer Mingler."
Candace,"Mixer Mingler? Say, aren't you that dummy from the night club?"
Little Jeet,She's talking to you.
Candace,It's obviously some lame attempt by my brothers to cheer me up. I'm not going.
Stacy,Come on; it will do you good.
Candace,"(as they climb up the machine) Oh, would you look at this? If I wasn't so depressed, my brothers would be so busted!"
Phineas,"With the Mix 'n' Mingler, you can meet someone new every two seconds. Now, let's fire this baby up."
Phineas,Fasten your seatbelts!
Candace,I can't believe I'm doing... (The machine starts spinning) AHHHHH!
Chorus,"(background chanting) Mix, mingle, mix, mingle"
Candace,I like your pants?
Man 3,"Here, you can take 'em."
Rooster,"Yeah, I'm followin' him."
Candace,You forgot your socks.
Man 9,I need a hug.
Creepy man,"Esh, eesh eesh eesh."
Candace,Next!
Candace,"Mix, mingle, mix, mingle, mix, mingle, mix, mingle."
Doofenshmirtz,"Jerry? Curse you, Perry the Platypus!"
Phineas,"Sorry, folks. Prepare for emergency ejection. (pulls a cord)"
Phineas,"In hindsight, a simple ice cream cone might have been more effective."
Stacy,See?
Major Monogram,"(tearing up) Congratulations, Agent P! I knew it couldn't be you causing all that trouble! (sobs) You are officially... reinstated!"
Stacy,"You know, a little ice cream always makes me feel better."
Candace,Maybe you're right. I'll have two scoops of...Jeremy? (Jeremy turns around) Jeremy!
Jeremy,"Hey, Candace."
Candace,What are you doing here?
Jeremy,"I didn't wanna break our date. I just wanted to earn some extra money, so I could surprise you."
Candace,"A surprise, for me? Oh, Jeremy."
Candace,"Oh, Jeremy! This was so worth the wait."
Jeremy,I'm just glad you're not one of those people who freaks out just because someone cancels a date.
Candace,(laughs awkwardly; tosses magazine over her shoulder) Riiiiiiight.
